"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
3016, -1.928600665707836e-01, 1.206640202546198e-01, 1.381029522345455e+00, 3.242607518081634e+02, 2.772765878116057e+01, 3.163280897151315e+05
3017, 1.008581843515519e+00, -2.970438728940996e-03, 1.447775576804818e+00, 3.086149605948057e+02, 6.596259855181949e+00, 3.295332136971219e+05
3018, 1.163939186342152e+00, -3.771279458807364e-01, 1.325563592634430e+00, 3.369400085223793e+02, 1.137582808026037e+01, 3.053565817533350e+05
3019, 1.161428157028192e+00, -3.389321491994908e-01, 1.328847637751279e+00, 3.362218801679526e+02, 1.104962366969737e+01, 3.059997141054177e+05
3020, 3.551905244103173e-01, 8.859330070504613e-01, 1.142489890858261e+00, 3.551408917940143e+02, 1.341810990010465e+01, 2.684195940822216e+05
3021, 7.981437933854827e-01, -8.628653636790153e-01, 1.285361603831699e+00, 3.434172197200737e+02, 1.245055350401361e+01, 2.973429482266755e+05
3022, 1.005493861240625e+00, 8.072347519750563e-04, 1.432317022088750e+00, 2.541573413990369e+02, -2.306528184519465e-01, 3.231554628442752e+05
3023, 1.005989882550901e+00, -1.509278316564713e-03, 1.459204453423501e+00, 3.033570291676650e+02, 6.908157203973416e+00, 3.316721127415455e+05
3024, 1.033641961263474e+00, 2.608872950652211e-02, 1.387853322716214e+00, 3.000795792386799e+02, -4.647984509739006e+00, 3.161521656557812e+05
3025, 1.077065127819552e-02, 7.092340946716793e-01, 1.239800355270119e+00, 3.478343258607281e+02, 3.015940485520748e+01, 2.881894376906047e+05
3026, 8.733659523968824e-01, -8.252179690369514e-01, 1.291175847877184e+00, 3.424997889539774e+02, 1.293189890372474e+01, 2.985012102324390e+05
3027, 1.012474868544583e+00, -5.334633801335244e-03, 1.435134930667078e+00, 3.093762251372912e+02, 7.659399353664947e+00, 3.268692788416464e+05
3028, 1.017347928355744e+00, -1.206007192816092e-02, 1.421971723332758e+00, 3.128486012974849e+02, 9.926084941218777e+00, 3.242679603342189e+05
3029, 2.435570073790637e-01, -8.520949407087490e-01, 1.266291062295049e+00, 3.461283501599133e+02, 1.123799835977037e+00, 2.935172988058626e+05
3030, 1.081923206749695e+00, -6.184044145064220e-01, 1.310366671231732e+00, 3.394135100841276e+02, 1.270515114975255e+01, 3.023242149879507e+05
3031, 1.046435889342056e+00, 4.184962511769272e-02, 1.376741815072682e+00, 3.061671570922803e+02, -5.128108755724003e+00, 3.141534622073197e+05
3032, 1.069296955810574e+00, -6.136314576873779e-02, 1.373578053681655e+00, 3.271422587680762e+02, 9.643438658387897e+00, 3.148648047924142e+05
3033, 8.301039215396638e-02, 7.659554364462747e-01, 1.217917152659757e+00, 3.501443509263491e+02, 2.778283110570765e+01, 2.837759832458576e+05
3034, 9.651830944918212e-02, -7.773298822333600e-01, 1.280647140992649e+00, 3.441909203433505e+02, -3.018108779909118e+00, 2.963918611786955e+05
3035, 1.022323861215044e+00, -1.978299467311819e-02, 1.411470445607758e+00, 3.157039302698948e+02, 1.103126151159760e+01, 3.222031479463935e+05
3036, 1.005110850128158e+00, -2.211883257424284e-09, 1.433055637036875e+00, 2.521548792529697e+02, 4.332502143092322e+00, 3.232162600173270e+05
3037, 1.028016945276298e+00, 2.051500623159280e-02, 1.392993212148698e+00, 2.968839387514193e+02, -4.291314882157917e+00, 3.170585176979360e+05
3038, -2.017576891331590e-01, -1.797964326653434e-01, 1.378269700754167e+00, 3.260584759985873e+02, 2.802531528465277e-01, 3.157812983866549e+05
3039, -1.219473146758289e-01, -3.139301797977403e-02, 1.441525025623423e+00, 3.073351562683677e+02, 9.225903914451097e+00, 3.281178698345712e+05
3040, 1.005493860747398e+00, -8.072419662475213e-04, 1.448353147295830e+00, 2.816432513326522e+02, 7.343185783694980e+00, 3.280879196995512e+05
3041, -2.041081094236886e-01, -2.899110406793806e-01, 1.358712199341203e+00, 3.304398482459673e+02, -2.686185282697845e+00, 3.119185617473358e+05
3042, -1.077106758930378e-01, -3.083836605211308e-03, 1.453813892244034e+00, 3.035336311858835e+02, 1.755675015062418e+01, 3.305497102093582e+05
3043, 2.592307758820227e-01, 8.560857322465028e-01, 1.166246471263173e+00, 3.539156050385527e+02, 1.972909961972146e+01, 2.732701225381560e+05
3044, -1.457015012767595e-01, 4.983278702865150e-01, 1.296367138718070e+00, 3.403163722627310e+02, 3.285858277171815e+01, 2.995331922521773e+05
3045, -1.031381773622726e-01, 1.603565363409718e-02, 1.458044043621169e+00, 3.018410248568010e+02, 2.404346958870202e+01, 3.313847673901034e+05
3046, 1.037958887584849e+00, -3.146858628668959e-02, 1.394163392648332e+00, 3.204671118253888e+02, 9.840338810265962e+00, 3.188095594216561e+05
3047, 1.089414016716728e+00, 7.576576814569051e-02, 1.354227850078012e+00, 3.129697848013934e+02, -4.255936716057020e+00, 3.097803763661879e+05
3048, 4.582329290843634e-01, 9.043722614898448e-01, 1.129302219811266e+00, 3.557232011332617e+02, 4.881678748177375e+00, 2.657205785812567e+05
3049, -8.818926166378485e-02, 5.965484288978632e-01, 1.273013189154896e+00, 3.437376793558403e+02, 3.231714369650277e+01, 2.948641752437776e+05
3050, -1.066522122925577e-01, -5.695567488418437e-01, 1.317116117205986e+00, 3.384654854976961e+02, -5.737812339049864e+00, 3.036685481990509e+05
3051, -2.027684694848735e-01, 1.834284703511322e-01, 1.364052114651304e+00, 3.280423163309524e+02, 2.993640783363143e+01, 3.129820957921863e+05
3052, -1.987129979925285e-01, -3.309550942028920e-01, 1.352333159440528e+00, 3.317703495125031e+02, -3.519010036680008e+00, 3.106558158566732e+05
3053, 7.102476013987341e-01, -8.912048239290241e-01, 1.278095251175366e+00, 3.443808694769082e+02, 1.168281545692399e+01, 2.958828516287274e+05
3054, 1.636788529218000e-01, -8.169035864161949e-01, 1.272715317339043e+00, 3.452926896619950e+02, -1.287775980366531e+00, 2.948047851846326e+05
3055, -1.355583077071119e-01, -5.183240712771803e-01, 1.324954984285438e+00, 3.370715762741329e+02, -5.589943850298745e+00, 3.052266241661221e+05
3056, 4.458849689307831e-01, -9.028607935040017e-01, 1.263479744103551e+00, 3.463743287796437e+02, 7.067896528957304e+00, 2.929505095874352e+05
3057, -1.909548982159256e-01, -3.741247724628111e-01, 1.345886013858856e+00, 3.331500152336498e+02, -4.098048531972647e+00, 3.093837801194643e+05
3058, 1.017347932201825e+00, 1.206004887173047e-02, 1.407528819659213e+00, 2.891869085130364e+02, -3.997787889661230e+00, 3.197211615085001e+05
3059, 1.008581845283210e+00, 2.970433257510312e-03, 1.430783779263684e+00, 2.791504952093770e+02, -7.363585684714017e-01, 3.241542297732200e+05
3060, 1.021420841018139e+00, -1.418327724334838e-02, 1.415504940869077e+00, 3.142858567845819e+02, 9.429895732798194e+00, 3.229729958325371e+05
3061, 9.390568506407276e-01, -7.806198262551332e-01, 1.296598178162999e+00, 3.416288304895448e+02, 1.310037750616860e+01, 2.995806648854547e+05
3062, -2.055296265077782e-01, -2.515910696158838e-01, 1.364888420160116e+00, 3.290210922994295e+02, -1.910485699693304e+00, 3.131339852381942e+05
3063, 1.006607855532160e+00, -2.376829166409918e-03, 1.456929403058411e+00, 3.079600534082995e+02, 6.659333549740423e+00, 3.314587140038371e+05
3064, -1.655922923326379e-01, 4.530962766221285e-01, 1.306139265063464e+00, 3.387713157142418e+02, 3.279759173359889e+01, 3.014824266157180e+05
3065, 1.021478904780627e+00, 1.607669219095289e-02, 1.400849206625254e+00, 2.928827453924727e+02, -4.590999671431271e+00, 3.185045513366112e+05
3066, 1.028977885257484e+00, -2.102211089677969e-02, 1.404588143919472e+00, 3.178271173877226e+02, 9.690375065539765e+00, 3.208648090597073e+05
3067, 1.161668116109712e+00, -2.906240286658380e-01, 1.332209165101759e+00, 3.355396319036481e+02, 1.087204718226696e+01, 3.066627460461982e+05
3068, -1.932944800075330e-01, 3.598726307944700e-01, 1.325284936199277e+00, 3.355487428266183e+02, 3.233438965698708e+01, 3.052953766393240e+05
3069, -1.807158916557707e-01, 4.069578907488347e-01, 1.315710963037997e+00, 3.371444324249127e+02, 3.266453714504112e+01, 3.033863992826373e+05
3070, -1.470494229906070e-01, -4.812697147067736e-02, 1.422186250055463e+00, 3.142793730906026e+02, 7.839864357976022e+00, 3.244003209902123e+05
3071, -1.763937954035204e-01, -4.227863331890942e-01, 1.338923165777033e+00, 3.344188979794034e+02, -4.782782913722390e+00, 3.079964663146623e+05
3072, 1.056920965070382e+00, -5.004292927338242e-02, 1.380187286409849e+00, 3.250872818836401e+02, 1.007841304775278e+01, 3.161350423278409e+05
3073, 3.405684657590840e-01, -8.832378457238569e-01, 1.262746239689060e+00, 3.465253128615299e+02, 3.996802849423276e+00, 2.928041882732434e+05
3074, 9.955821603958410e-01, -7.306633341936933e-01, 1.301597783362249e+00, 3.408189843973685e+02, 1.305986745829339e+01, 3.005759260831636e+05
3075, 5.805229472474932e-01, -9.051349425566280e-01, 1.268746188685217e+00, 3.455391076362039e+02, 1.006475717368857e+01, 2.939994015813220e+05
3076, 1.014587859817733e+00, -8.280411818358572e-03, 1.428539612889481e+00, 3.103481255341674e+02, 9.061972310302480e+00, 3.255175198357840e+05
3077, 1.069684979225127e+00, 6.177965077691062e-02, 1.362452719462212e+00, 3.112790051558511e+02, -4.836401006435000e+00, 3.114265498830354e+05
3078, 1.010851833914173e+00, -2.866302132916838e-03, 1.442970063326897e+00, 3.097563769953317e+02, 6.500904725144911e+00, 3.285716888360606e+05
3079, 1.043163132484463e+00, -6.763835887917498e-01, 1.306139630815561e+00, 3.400705649264944e+02, 1.292108870060412e+01, 3.014796815141680e+05
3080, -4.457710519975874e-02, 6.532011418773586e-01, 1.257924405789609e+00, 3.456907148301487e+02, 3.151852825958798e+01, 2.918353305496642e+05
3081, 1.149915177325208e+00, -4.538882568495882e-01, 1.321265205644273e+00, 3.375802662336233e+02, 1.176741753716721e+01, 3.044936564145655e+05
3082, 1.133790214270979e+00, -4.970247752859580e-01, 1.318168574795770e+00, 3.382818191808445e+02, 1.210776553322437e+01, 3.038901866922216e+05
3083, 1.033798952514920e+00, -2.620905435211734e-02, 1.399847145892960e+00, 3.195332035104806e+02, 1.004216062980789e+01, 3.199629907739609e+05
3084, -1.214136197082247e-01, 5.460265324865046e-01, 1.285704958941220e+00, 3.419563358195718e+02, 3.270004871089861e+01, 2.974055720617379e+05
3085, -1.596884959043079e-01, -4.686730065954686e-01, 1.332174854134433e+00, 3.357422125758002e+02, -5.224211583651113e+00, 3.066603225758754e+05
3086, -1.782570479525341e-01, -7.478735684426951e-02, 1.403445374523542e+00, 3.196004156069080e+02, 6.461223591952006e+00, 3.207302470180715e+05
3087, -1.470493048180665e-01, 4.812674088553933e-02, 1.416499100814717e+00, 3.153596227584030e+02, 2.571213745609625e+01, 3.233117078303093e+05
3088, 1.010851835596169e+00, 2.866300253811409e-03, 1.422935972187937e+00, 2.778065799098027e+02, -1.064643660799436e+00, 3.223867529840856e+05
3089, 1.012474871397466e+00, 5.334627796966858e-03, 1.419419223579150e+00, 2.838459735415120e+02, -1.260222942977468e+00, 3.219697664726659e+05
3090, -1.857995017618862e-01, 9.612935844326106e-02, 1.388649922117836e+00, 3.222717294535299e+02, 2.678992628760100e+01, 3.178154325579561e+05
3091, -1.859084064227201e-01, -9.780836954386998e-02, 1.397028588211481e+00, 3.213206971142671e+02, 4.542402611941069e+00, 3.194697375269216e+05
3092, -1.987790120145323e-01, 1.531102972106928e-01, 1.371950542285454e+00, 3.261686106030188e+02, 2.899414744220184e+01, 3.145297473433185e+05
3093, -1.236638699039130e-01, 3.451844045866492e-02, 1.434507969938127e+00, 3.090194726489304e+02, 2.619360172206726e+01, 3.267753235209336e+05
3094, 1.014587863623573e+00, 8.280399506049779e-03, 1.413450999787777e+00, 2.858361592593058e+02, -2.855609591180543e+00, 3.207995710652773e+05
3095, -1.185780527020830e-01, -1.939657679548169e-02, 1.445392103393156e+00, 3.055882172226529e+02, 1.286243368846460e+01, 3.288499986244230e+05
3096, 1.037958895299362e+00, 3.146855844326404e-02, 1.382542670043468e+00, 3.021048432682941e+02, -4.755465344339918e+00, 3.151396139491991e+05
3097, 1.005989883504716e+00, 1.509272640228070e-03, 1.436782824227003e+00, 2.681292574220907e+02, -1.521179568459908e+00, 3.248487008589198e+05
3098, 1.006607857029667e+00, 2.376824855352607e-03, 1.437746188326777e+00, 2.767998670254505e+02, -6.959787358211942e-01, 3.255262191177699e+05
3099, -1.922800774873843e-01, -1.211088795165117e-01, 1.391159473589478e+00, 3.229244794637303e+02, 3.130560605673871e+00, 3.183215059608866e+05
3100, -1.975653292773771e-01, -1.504911502441920e-01, 1.384608715606787e+00, 3.244688400570564e+02, 1.522622782010749e+00, 3.170260616368505e+05
3101, -2.057284286299181e-01, 2.155271354291250e-01, 1.356214786800125e+00, 3.296581153682171e+02, 3.049487956922041e+01, 3.114302769938300e+05
3102, -1.780019465737550e-01, 7.395345624329212e-02, 1.396829093235117e+00, 3.205161690807989e+02, 2.528459613704641e+01, 3.194375832914830e+05
3103, 1.691786169945933e-01, 8.175157518188125e-01, 1.192501159763808e+00, 3.522259454731283e+02, 2.427782705264184e+01, 2.786177350109713e+05
3104, -2.057201547360389e-01, -2.151943026721121e-01, 1.371410525877078e+00, 3.275352961253274e+02, -8.298458682224545e-01, 3.144203314755009e+05
3105, 1.126050043466446e+00, 1.233909164222335e-01, 1.339248143518764e+00, 3.150759262560430e+02, -4.549935832580277e+00, 3.067250411679555e+05
3106, 1.132280096580328e+00, -1.368920522527240e-01, 1.349016052683015e+00, 3.322233011401877e+02, 9.276737607943485e+00, 3.099905678730201e+05
3107, 1.137294125171662e+00, 1.560201400570739e-01, 1.334548892470437e+00, 3.172651832421218e+02, -5.073504669929373e+00, 3.058719682272361e+05
3108, 1.141625172858625e+00, -1.650073586867598e-01, 1.344999815830596e+00, 3.330133946441737e+02, 9.663608958358139e+00, 3.091940363095816e+05
3109, 1.147001123319905e+00, 1.924636584781539e-01, 1.331228233300283e+00, 3.206811524107800e+02, -5.624326545772737e+00, 3.053990763392299e+05
3110, 1.150501156011996e+00, -2.005604926368086e-01, 1.340649705393183e+00, 3.338151734415192e+02, 1.004868500900304e+01, 3.083281790090526e+05
3111, 1.155519123679030e+00, 2.339964765715102e-01, 1.328493903295820e+00, 3.248552856818182e+02, -6.109971583459008e+00, 3.051075483533089e+05
3112, 1.157968203302548e+00, -2.441052080542556e-01, 1.336310260279206e+00, 3.346998139991157e+02, 1.043980683550438e+01, 3.074713220131285e+05
3113, 1.161052122206315e+00, 2.839535765687377e-01, 1.325436831461101e+00, 3.289386975965344e+02, -6.608494114408545e+00, 3.047461792699812e+05
3114, 1.161680132068895e+00, 3.390455119453507e-01, 1.321987154982480e+00, 3.322443305484584e+02, -7.041624495253782e+00, 3.042506536338174e+05
3115, 1.157069127237119e+00, 3.931307220137457e-01, 1.318041368136663e+00, 3.343637326530579e+02, -7.467782576627010e+00, 3.035676869231691e+05
3116, 1.145209119707859e+00, 4.517563451843835e-01, 1.313579995876355e+00, 3.359423351210738e+02, -7.972217447202500e+00, 3.027382895364949e+05
3117, 1.128803182663401e+00, 5.099894690158085e-01, 1.308991038282836e+00, 3.377738847420370e+02, -8.516017573547344e+00, 3.019022781325915e+05
3118, 1.101704168101796e+00, 5.737280647431482e-01, 1.303977974768008e+00, 3.396750662791334e+02, -9.053406639955176e+00, 3.009838260071863e+05
3119, 1.070178192207319e+00, 6.365146502442331e-01, 1.298145323776960e+00, 3.412186359481135e+02, -9.515238704007661e+00, 2.998675509224010e+05
3120, 1.026686100170669e+00, 6.957113623985367e-01, 1.290309385406965e+00, 3.423649943777241e+02, -1.017702893143692e+01, 2.983009472490883e+05
3121, 9.662976296657000e-01, 7.556679635472542e-01, 1.280674651126020e+00, 3.436826172383363e+02, -1.084393663319689e+01, 2.963706365508482e+05
3122, -2.003612781882088e-01, 3.185969470805797e-01, 1.333831553583427e+00, 3.339717706510132e+02, 3.201393088706217e+01, 3.069914209396681e+05
3123, -2.046543826583984e-01, 2.814044823488832e-01, 1.341507431512462e+00, 3.325594819794149e+02, 3.157252636625097e+01, 3.085164943258899e+05
3124, -2.059309045181212e-01, 2.497365030662632e-01, 1.348470524312879e+00, 3.311012871765738e+02, 3.115103678197491e+01, 3.098894827810116e+05
3125, 8.844194110847422e-01, 8.137147555118610e-01, 1.269974561177466e+00, 3.455803928523134e+02, -1.133703443149942e+01, 2.942641352619663e+05
3126, 7.825190378241796e-01, 8.636935624476348e-01, 1.243584616442538e+00, 3.483460889589895e+02, -1.254318691402432e+01, 2.889379761489047e+05
3127, 6.680360127211776e-01, 8.969615330393967e-01, 1.190321430598317e+00, 3.520892310191553e+02, -1.165900938667375e+01, 2.780971176405611e+05
3128, 5.598151260477378e-01, 9.084677771484813e-01, 1.142417095001075e+00, 3.550054298396984e+02, -4.674105496365934e+00, 2.683726916496509e+05
3129, 1.122392135221387e+00, -1.113537333192202e-01, 1.353626823100038e+00, 3.316402443498642e+02, 8.952153766461407e+00, 3.109287771917070e+05
3130, 1.087285070070918e+00, -7.189194016005880e-02, 1.366545053875040e+00, 3.289967887791883e+02, 8.994801254522883e+00, 3.134929512259802e+05
3131, 1.111886074450915e+00, -8.953074537308432e-02, 1.358199730184636e+00, 3.309524948168287e+02, 8.498464114326042e+00, 3.118520594251383e+05
3132, 1.114671018849924e+00, 9.694478192733397e-02, 1.344468981799864e+00, 3.141904769930700e+02, -3.872036315103632e+00, 3.077785306778740e+05
3133, -6.785648815316872e-02, -6.235669449652004e-01, 1.308507178957972e+00, 3.399558969308203e+02, -5.635568701785950e+00, 3.019569892757690e+05
3134, -2.164426921369682e-02, -6.790728653550698e-01, 1.299274805632240e+00, 3.414446226929834e+02, -5.192090915530720e+00, 3.001162315745200e+05
3135, 3.363370368740719e-02, -7.295418459315898e-01, 1.289789804431509e+00, 3.428987959658673e+02, -4.335958221249722e+00, 2.982225310048041e+05
3136, 1.049571919160504e+00, 3.452455513814640e-02, 1.375488918764432e+00, 3.050928726819830e+02, -3.946269228224639e+00, 3.138159707517427e+05
3137, 9.630883701828655e-01, -8.866957960834168e-01, 1.296440864956603e+00, 3.417346436740609e+02, 1.193035765010156e+01, 2.995521990444160e+05
3138, 1.006497839292008e+00, -6.233260242990761e-04, 1.434500607001684e+00, 2.742676052528974e+02, 7.250451680246600e+00, 3.246920021866647e+05
3139, 1.017239916245004e+00, -9.149321978103158e-03, 1.423350730150066e+00, 3.114840725629592e+02, 8.907911845216093e+00, 3.244759196715595e+05
3140, -1.787914044019726e-01, -5.764876331617740e-01, 1.323138766745857e+00, 3.374288470689230e+02, -3.112488004784105e+00, 3.048655417422297e+05
3141, -7.479452552237835e-02, 7.384010741519602e-01, 1.261444337874482e+00, 3.455367509712624e+02, 2.859577263388835e+01, 2.925435174873719e+05
3142, 1.024509922862387e+00, 1.765365449951672e-02, 1.395816286007859e+00, 2.942243649595273e+02, -4.183542745928674e+00, 3.175034757446145e+05
3143, 1.179773171110014e+00, -5.498695756582191e-01, 1.316149557243545e+00, 3.385965244109737e+02, 1.100079534895789e+01, 3.034831439141618e+05
3144, 1.124388177933000e+00, -6.887391817159139e-01, 1.309137835714751e+00, 3.396476353997548e+02, 1.157778917832553e+01, 3.020786728815645e+05
3145, 1.034836903633606e+00, -2.040997259835007e-02, 1.400449576518114e+00, 3.190034780822492e+02, 8.628615812190397e+00, 3.200545162332135e+05
3146, -1.380391009841856e-01, -2.612868204746707e-02, 1.429564537752058e+00, 3.107516401936579e+02, 1.174783615139078e+01, 3.257678699258449e+05
3147, -1.188266386748780e-01, 1.425908622896254e-02, 1.443872647435966e+00, 3.066361314231002e+02, 2.187564628522202e+01, 3.286181998337355e+05
3148, -1.258725435018907e-01, 6.706706563696431e-01, 1.275735099962257e+00, 3.435963357533205e+02, 2.927025652077408e+01, 2.954056066603070e+05
3149, -7.627998258123600e-03, 8.070291488894957e-01, 1.243735421031426e+00, 3.476799576483307e+02, 2.731284503043474e+01, 2.889839899805223e+05
3150, 2.758459583602483e-01, 9.718478395953781e-01, 1.176631348392625e+00, 3.536399156659541e+02, 1.691611230950937e+01, 2.753943788677630e+05
3151, 1.067298031247695e+00, 5.377606070903550e-02, 1.364794201035157e+00, 3.103550784271885e+02, -4.230928569014140e+00, 3.118661693768891e+05
3152, 3.731939703049557e-01, -1.000564929089155e+00, 1.269349634249854e+00, 3.457149416756010e+02, 5.144965542484268e+00, 2.941317109332845e+05
3153, 2.599063990670950e-01, -9.678354123648136e-01, 1.271872819228894e+00, 3.454087604660161e+02, 2.489896162910112e+00, 2.946368951162968e+05
3154, -2.457549324172816e-01, -2.722696768028409e-01, 1.357718101728684e+00, 3.306444097559924e+02, 4.373445477067763e-01, 3.117206420690439e+05
3155, 1.014417867953785e+00, 6.130282162570782e-03, 1.414803282467995e+00, 2.853330248916444e+02, -1.403232583844326e+00, 3.210610516268745e+05
3156, 1.023706922326757e+00, -1.667117146004429e-02, 1.411744473080148e+00, 3.157130487049240e+02, 9.659957064421903e+00, 3.222594913048038e+05
3157, -2.431335987244804e-01, 3.471627754511910e-01, 1.330223378831461e+00, 3.349509706234805e+02, 2.868254243832249e+01, 3.062749114480041e+05
3158, 7.882789857885261e-01, -9.827459997861897e-01, 1.285053311967348e+00, 3.433771313935758e+02, 1.128659389389696e+01, 2.972718140052428e+05
3159, 1.014417864809973e+00, -6.130291710695061e-03, 1.430089912517938e+00, 3.101797712210135e+02, 7.944973204803587e+00, 3.258375368417347e+05
3160, 1.021946927305518e+00, 1.990511465786559e-02, 1.399161196075257e+00, 2.941905822903393e+02, -5.597983093942367e+00, 3.182212970281997e+05
3161, -1.909067089063332e-01, 5.513792009443529e-01, 1.297511516781083e+00, 3.404573096745485e+02, 2.957333915593597e+01, 2.997628539689347e+05
3162, 1.044451862581130e+00, -2.946346303741938e-02, 1.390748051711502e+00, 3.215943369877375e+02, 8.871261760945410e+00, 3.181527097779004e+05
3163, -2.451658094690254e-01, -3.161845599312538e-01, 1.352218806869654e+00, 3.318036823248840e+02, -3.572985250645366e-01, 3.106325540600544e+05
3164, -2.381891988156087e-01, -1.936389441025653e-01, 1.369326058303107e+00, 3.281039037157065e+02, 2.371073533955084e+00, 3.140158329656021e+05
3165, 1.017239919893599e+00, 9.149304437682436e-03, 1.408396821752185e+00, 2.876534112937055e+02, -2.592013831170913e+00, 3.198171963579562e+05
3166, -1.705959006056566e-01, -5.139432405071711e-02, 1.409857179060953e+00, 3.177768672964006e+02, 9.003394567997152e+00, 3.219869251506370e+05
3167, -2.108211037324811e-01, 4.999753074575320e-01, 1.306171595924857e+00, 3.390858213476272e+02, 2.948446539917545e+01, 3.014900078621876e+05
3168, 1.107390058637033e+00, 7.904822136471590e-02, 1.349035517567328e+00, 3.140822384019864e+02, -3.262748874577459e+00, 3.087451076601999e+05
3169, 1.195448238190495e+00, -4.954913530188096e-01, 1.318924421826980e+00, 3.381086898450520e+02, 1.066353157105318e+01, 3.040339558909097e+05
3170, 1.207212155567623e+00, -4.246949364539869e-01, 1.322228881666489e+00, 3.374284008459608e+02, 1.038243558031697e+01, 3.046833597781690e+05
3171, 1.152919097201712e+00, 1.323832130446773e-01, 1.334231989581735e+00, 3.164245029342787e+02, -3.612391131048409e+00, 3.057460576898179e+05
3172, -2.389812745683603e-01, 1.962748855866384e-01, 1.357068381205515e+00, 3.298081513781098e+02, 2.681838962657417e+01, 3.115999965169389e+05
3173, 3.873746554969856e-01, 1.003213836374504e+00, 1.159223479295535e+00, 3.547658973639917e+02, 1.005986166058281e+01, 2.718492075781773e+05
3174, 1.067059014830393e+00, -5.358221671403717e-02, 1.375831439199136e+00, 3.263005825361071e+02, 9.266191666950565e+00, 3.152869771150500e+05
3175, 1.081781035896447e+00, -6.183424140794368e-02, 1.369546190902518e+00, 3.281284401335126e+02, 8.661815069300562e+00, 3.140716114900258e+05
3176, 1.071040975366102e-02, -8.249760797910456e-01, 1.292443605616979e+00, 3.424965703244119e+02, -2.379370127272437e+00, 2.987506818176598e+05
3177, -2.421572082004244e-01, -3.610446267907844e-01, 1.346783683771042e+00, 3.329808359431723e+02, -1.010234982831574e+00, 3.095607902011192e+05
3178, 1.157954178292047e+00, -6.170489694647400e-01, 1.312651285430779e+00, 3.390287427366868e+02, 1.133739591850348e+01, 3.027755091375113e+05
3179, 5.045023296791579e-01, 1.018577959329187e+00, 1.158145875336603e+00, 3.548243724725922e+02, 1.381428949836912e+00, 2.716182421745518e+05
3180, 8.835937515128613e-01, -9.396269631566480e-01, 1.291412499267772e+00, 3.425358390461320e+02, 1.171488414635070e+01, 2.985505876826823e+05
3181, 1.009922834602698e+00, -2.359199123789223e-03, 1.444715673331764e+00, 3.082628254136083e+02, 6.722936950409703e+00, 3.288552114299792e+05
3182, 1.012396906150617e+00, -3.810346869453998e-03, 1.438601027191701e+00, 3.120602333579294e+02, 6.265905859668347e+00, 3.277764338888803e+05
3183, 1.051140951752428e+00, -3.733899998760428e-02, 1.386180691973286e+00, 3.232233704229358e+02, 9.137588097720339e+00, 3.172865595485813e+05
3184, 1.055654940613030e+00, -4.073985077691201e-02, 1.381831442056786e+00, 3.243281793162197e+02, 8.917742021820439e+00, 3.164323241194489e+05
3185, 1.628725479860657e-01, -9.269842400449210e-01, 1.277425947168519e+00, 3.446757323935889e+02, 3.203789539270419e-01, 2.957492828239871e+05
3186, 1.020871882496127e+00, 1.233073140083314e-02, 1.402674842045574e+00, 2.912643762785813e+02, -2.878002677995405e+00, 3.187992612457869e+05
3187, 1.006090864100647e+00, -3.340671043741913e-09, 1.430796095554178e+00, 2.575733224941068e+02, 4.679654097241366e+00, 3.230027208889120e+05
3188, -1.423390548917385e-01, 3.543465383618042e-02, 1.422287334075464e+00, 3.128843320007513e+02, 2.403847386119227e+01, 3.243859494237178e+05
3189, 7.750674082764314e-02, 8.729361084733661e-01, 1.222688868172843e+00, 3.499077391123026e+02, 2.505112878489608e+01, 2.847384059660283e+05
3190, -2.212560990641976e-01, -4.651029870535002e-01, 1.335186450901970e+00, 3.351820593797466e+02, -2.271411727707841e+00, 3.072563936664577e+05
3191, -2.256857979661034e-01, 4.472462272484641e-01, 1.314392264405010e+00, 3.377231376031139e+02, 2.931640629382724e+01, 3.031271986350874e+05
3192, 8.170208116003871e-02, -8.792502991577323e-01, 1.284578262360435e+00, 3.436650453029576e+02, -1.284806132514622e+00, 2.971796212333888e+05
3193, 6.574358534773200e-01, -1.010391046168172e+00, 1.277182574650618e+00, 3.443901602625524e+02, 1.023160301517929e+01, 2.956877022632275e+05
3194, -2.032744976854133e-01, -5.205447606598682e-01, 1.329411224903547e+00, 3.362986023496898e+02, -2.715161995027380e+00, 3.061124125359693e+05
3195, 1.009922836028363e+00, 2.359194641859348e-03, 1.422284722723719e+00, 2.744871202265226e+02, -1.298257435988742e+00, 3.220622105752021e+05
3196, 1.044451869578076e+00, 2.946344586265761e-02, 1.379043077234318e+00, 3.029934145734849e+02, -3.506168083625790e+00, 3.144443540401623e+05
3197, 1.007838814914231e+00, -2.193419686021339e-03, 1.451310703557970e+00, 3.073399246424597e+02, 6.358196055643262e+00, 3.302143861706348e+05
3198, 1.007121895028685e+00, -1.357071835847892e-03, 1.446122119395834e+00, 2.950604647607207e+02, 7.478121152111356e+00, 3.283712578358214e+05
3199, 1.026527893835980e+00, -1.893423659403102e-02, 1.407875889585459e+00, 3.165821407075982e+02, 9.640590767780745e+00, 3.214875368149750e+05
3200, 1.207652148092916e+00, -3.550743999657567e-01, 1.326372401707734e+00, 3.369175960518915e+02, 9.921734317811802e+00, 3.055229909662096e+05
3201, 1.202373193456996e+00, -3.149807908386505e-01, 1.328808875592749e+00, 3.361339559498836e+02, 9.715619490100556e+00, 3.059821617687559e+05
